,date,restaurant_id,*,**,***
28668,2011-01-25,xWoY4d3K,0,0,1
23297,2011-01-26,0ZEDNpoD,2,0,0
30706,2011-01-26,0j3Lb6Or,1,1,1
22449,2011-01-26,8KoAReO6,0,0,0
12796,2011-01-26,JBEy8aO8,4,1,0
11023,2011-01-26,ekE4kYO2,4,0,0
31642,2011-01-27,1m3MXnEB,11,0,6
13207,2011-01-27,8xExqB30,2,0,0
6138,2011-01-27,V4307qEB,0,0,0
19294,2011-01-27,WeEe5aEa,2,0,1
17199,2011-01-27,WwOanJEB,5,0,2
25842,2011-01-27,geEV1kOz,1,0,0
6265,2011-01-27,njoZl1Er,7,0,0
25834,2011-01-27,nkOv8V3B,5,0,1
5631,2011-01-27,p038NDOm,7,0,0
5009,2011-01-27,rJoQvaOV,4,0,5
4000,2011-01-27,we39ZAok,7,0,0
21204,2011-01-27,xWoYQgoK,1,0,0
9271,2011-01-27,ydEjV9EW,6,0,0
29549,2011-01-28,1JEbLYoR,3,0,0
8041,2011-01-28,1JEbyMOR,0,0,0
24764,2011-01-28,6K3lV8Oz,8,2,0
5555,2011-01-28,8x3zgYok,1,0,1
16681,2011-01-28,JGoNYa3L,3,0,0
26905,2011-01-28,XJ3r8JOR,2,0,0
20557,2011-01-28,geEVPzoz,5,0,2
25506,2011-01-28,lnORjnON,1,0,2
18273,2011-01-28,njoZnvor,1,0,0
10412,2011-01-28,nkOvPX3B,0,0,0
9686,2011-01-28,p038lg3m,2,1,1
15259,2011-01-28,xWoYraOK,0,1,0
30966,2011-01-31,1JEbamOR,6,0,0
11102,2011-01-31,1JEbk73R,1,1,0
23599,2011-01-31,6Wo2Nyo9,6,3,1
1656,2011-01-31,8KoAjKO6,2,0,0
4738,2011-01-31,8x3zx7Ok,0,0,3
29574,2011-01-31,B1oXdQoV,1,0,0
26965,2011-01-31,Pk3wga3d,3,0,2
2267,2011-01-31,Pk3wr9Ed,4,0,0
11067,2011-01-31,WwOavVEB,0,0,1
26057,2011-01-31,Y1Em1lEw,0,0,0
20406,2011-01-31,lnORxV3N,2,0,0
13249,2011-01-31,lnORzeON,0,1,0
29040,2011-01-31,m0oWlJOG,5,0,3
18896,2011-01-31,xWoYK9EK,4,0,0
28699,2011-02-01,6K3lQqoz,1,0,0
33785,2011-02-01,B1oXk63V,5,2,2
26442,2011-02-01,JGoNDkEL,0,0,0
16985,2011-02-01,JGoNxaEL,3,0,0
7211,2011-02-01,WeEeYwEa,1,0,1
8607,2011-02-01,Y1EmJ93w,0,0,0
19057,2011-02-01,lnOR6LON,2,0,0
18866,2011-02-01,njoZdJEr,8,0,0
14808,2011-02-01,p038eeom,0,0,1
31058,2011-02-02,8xExNno0,3,0,0
28069,2011-02-03,0ZEDKkOD,0,0,0
12374,2011-02-03,6K3lAvoz,5,0,0
26620,2011-02-03,6K3lZqOz,3,0,0
30323,2011-02-03,7RO5njEq,0,0,0
16573,2011-02-03,9JoP9QO8,4,0,0
27264,2011-02-03,B1oXXboV,7,1,1
1501,2011-02-03,JBEy6m38,0,1,0
7378,2011-02-03,VpoGVP3r,8,2,0
6707,2011-02-03,WeEe5aEa,2,0,1
14697,2011-02-03,WeEeRe3a,0,0,0
7544,2011-02-03,WeEek6oa,1,0,0
24612,2011-02-03,WwOaaNOB,2,0,0
7313,2011-02-03,XJ3rR3R5,6,0,0
28461,2011-02-03,eVOB91oj,2,0,0
17231,2011-02-03,eVOBAJoj,4,0,0
21481,2011-02-03,eVOBY6oj,6,0,5
18379,2011-02-03,ekE4kYO2,4,0,0
30586,2011-02-03,geEV1kOz,1,0,0
23666,2011-02-03,m0oWGwoG,1,0,0
11829,2011-02-03,p038w8Em,0,0,1
14369,2011-02-03,wmo7jP3q,0,0,1
30443,2011-02-04,1m3MdZEB,0,0,0
11475,2011-02-04,6K3l6vOz,1,0,0
24406,2011-02-04,6K3lx63z,2,0,0
31033,2011-02-04,8gOq2DE2,8,0,0
13455,2011-02-04,8x3zx2Ok,0,0,0
12223,2011-02-04,8xExzJo0,0,0,0
22807,2011-02-04,9JoPAZO8,3,1,0
16959,2011-02-04,JBEy8aO8,4,1,0
15678,2011-02-04,WeEegaoa,3,1,1
14858,2011-02-04,XJ3rKZoR,1,0,0
31807,2011-02-04,m0oWBg3G,1,1,0
29958,2011-02-04,njoZGAOr,5,0,0
11393,2011-02-04,nkOvDl3B,3,0,0
12119,2011-02-04,p0389Dom,3,1,1
20808,2011-02-04,xWoYAaoK,2,0,1
1126,2011-02-04,ydEjRdEW,4,0,1
12233,2011-02-07,0j3Lxq3r,7,0,0
4038,2011-02-07,8KoAg4E6,0,0,0
17765,2011-02-07,JBEyrV38,2,0,1
6881,2011-02-07,Pk3wr9Ed,4,0,0
33320,2011-02-07,V4305yoB,0,0,0
1275,2011-02-07,V430g1EB,3,0,0
18149,2011-02-07,lnORxV3N,2,0,0
6978,2011-02-07,nkOv8V3B,5,0,1
8780,2011-02-07,p038beOm,2,0,1
8256,2011-02-07,rNo6w6O6,0,0,0
3584,2011-02-07,wmo7AvEq,7,0,0
10268,2011-02-07,wmo7Gdoq,0,0,0
11936,2011-02-07,xWoYraOK,0,1,0
5602,2011-02-08,0ZEDD8ED,2,0,1
33601,2011-02-08,1JEbKN3R,3,1,2
18234,2011-02-08,JGoNxaEL,3,0,0
2815,2011-02-08,KAoKw9og,0,0,0
28049,2011-02-08,Pk3wZKEd,3,0,0
24851,2011-02-08,Pk3waKOd,0,0,0
1933,2011-02-08,Y1EmK7ow,0,0,0
4060,2011-02-08,ZBEnpYoY,0,0,0
33412,2011-02-08,m0oW8gOG,2,0,0
4231,2011-02-08,p038NDOm,7,0,0
12881,2011-02-08,rNo6Qa36,0,0,0
13275,2011-02-08,we39ZAok,7,0,0
28677,2011-02-08,xWoYWMEK,2,0,0
24665,2011-02-08,xWoYqvoK,3,0,0
32990,2011-02-09,1JEb6eER,1,0,0
26480,2011-02-09,6Wo2a639,0,0,0
17979,2011-02-09,8gOqX4o2,4,0,0
33050,2011-02-09,NbE12N3J,0,0,0
7558,2011-02-09,WeEeXdOa,0,0,0
26655,2011-02-09,WeEeYwEa,0,0,1
15139,2011-02-09,WwOaaNOB,2,0,0
253,2011-02-09,WwOavVEB,0,0,1
4067,2011-02-09,XJ3r7RoR,4,0,0
21669,2011-02-09,ekE41G32,2,0,0
19645,2011-02-09,p038eeom,0,0,1
4468,2011-02-09,rNo6yJ36,0,0,0
11190,2011-02-09,v5oJ6doB,1,0,0
16440,2011-02-10,6K3lAvoz,5,0,0
5363,2011-02-10,6K3lb9Oz,0,0,0
18513,2011-02-10,8gOqke32,2,0,0
4361,2011-02-10,8x3zx7Ok,0,0,3
17799,2011-02-10,B1oXk63V,5,2,2
10712,2011-02-10,JBEy6m38,0,1,0
1200,2011-02-10,JGoN9b3L,7,1,0
21123,2011-02-10,N6OkXmEx,0,0,0
11633,2011-02-10,VpoGArEr,2,0,2
17712,2011-02-10,WeEeAWEa,0,0,0
26529,2011-02-10,WwOaKB3B,3,0,3
11245,2011-02-10,XJ3rR3R5,6,0,0
14881,2011-02-10,ZBEnaqOY,4,0,1
9763,2011-02-10,dj3dao9v,0,0,0
19111,2011-02-10,nkOvn7OB,4,0,0
64,2011-02-10,v5oJwbOB,3,0,0
893,2011-02-10,we39V5ok,0,0,0
14083,2011-02-10,wmo7jP3q,0,0,1
21286,2011-02-10,xWoYVGOK,0,0,0
19630,2011-02-11,0j3L0L3r,3,0,1
537,2011-02-11,0j3Lxq3r,7,0,0
9412,2011-02-11,1JEbamOR,6,0,0
16365,2011-02-11,6K3lx63z,2,0,0
23263,2011-02-11,7RO51AOq,11,1,0
14227,2011-02-11,8xExP9E0,3,0,1
4856,2011-02-11,Pk3we2Od,1,0,0
21731,2011-02-11,Pk3wga3d,3,0,2
31087,2011-02-11,VpoG2P3r,1,0,0
1912,2011-02-11,ZBEnxaoY,2,1,0
20899,2011-02-11,dj3dR5O9,0,0,0
26918,2011-02-11,eVOBY6oj,6,0,5
3244,2011-02-11,geEV1kOz,1,0,0
23177,2011-02-11,geEVDJoz,0,0,0
18228,2011-02-11,njoZjQor,1,0,0
10212,2011-02-11,njoZl1Er,7,0,0
33153,2011-02-11,p0382zOm,1,0,1
7196,2011-02-11,p038w8Em,0,0,1
9741,2011-02-11,qN3gK03A,1,0,1
23075,2011-02-11,v5oJmd3B,0,0,0
16765,2011-02-11,we399N3k,2,1,0
27028,2011-02-14,0ZEDqR3D,0,0,0
6116,2011-02-14,6VOpQNEL,0,0,0
24846,2011-02-14,6Wo2GbO9,2,0,0
17711,2011-02-14,8gOq2DE2,8,0,0
30472,2011-02-14,8x3z1NEk,0,0,0
18621,2011-02-14,JBEyrV38,2,0,1
23721,2011-02-14,WeEeM6Ea,0,0,2
18200,2011-02-14,XJ3rwWoR,2,1,0
4966,2011-02-14,dj3dkaE9,4,0,2
31554,2011-02-14,m0oWPQOG,0,0,0
10981,2011-02-14,njoZYy3r,3,1,3
31876,2011-02-14,njoZdJEr,8,0,0
32908,2011-02-14,p038eGom,3,0,1
12621,2011-02-14,we39wNOk,0,0,0
28754,2011-02-14,xWoYGMEK,0,0,0
32755,2011-02-14,xWoYLM3K,5,0,0
27680,2011-02-14,xWoYQgoK,1,0,0
26367,2011-02-14,ydEjV9EW,6,0,0
9058,2011-02-15,0ZEDXGED,0,0,0
21051,2011-02-15,1JEb713R,3,0,2
30019,2011-02-15,1JEbKN3R,3,1,2
20586,2011-02-15,1JEbN7ER,0,0,0
12014,2011-02-15,6K3lLk3z,3,0,1
5693,2011-02-15,6K3lPk3z,0,0,0
29114,2011-02-15,6Wo2Rbo9,3,0,3
26298,2011-02-15,JBEy6m38,0,1,0
12168,2011-02-15,JBEyQXE8,0,0,0
1929,2011-02-15,WeEeZe3a,3,0,0
14012,2011-02-15,WeEexWOa,0,0,0
5683,2011-02-15,ZBEnXKoY,0,0,0
30309,2011-02-15,ekE48ZE2,0,0,0
24512,2011-02-15,xWoYwKEK,2,0,1
12362,2011-02-16,0j3L6NOr,2,0,1
19114,2011-02-16,6K3lp93z,1,0,0
25895,2011-02-16,6Wo2W8O9,0,0,0
10545,2011-02-16,7RO5edOq,0,0,0
23606,2011-02-16,8x3zBZ3k,7,1,0
7956,2011-02-16,8xExNno0,3,0,0
19698,2011-02-16,WeEeWdoa,5,0,2
15760,2011-02-16,XJ3r7RoR,4,0,0
31822,2011-02-16,dj3dxN39,2,0,0
4051,2011-02-16,eVOB61Oj,1,0,0
7092,2011-02-16,eVOB8w3j,0,0,0
26515,2011-02-16,geEVyeOz,0,0,0
9495,2011-02-16,m0oWbz3G,6,0,1
31868,2011-02-16,njoZQX3r,0,0,0
31415,2011-02-16,p038m8om,7,1,1
23743,2011-02-16,v5oJn1oB,4,0,0
13869,2011-02-16,xWoYqvoK,3,0,0
23325,2011-02-17,0ZEDbxoD,4,2,1
4884,2011-02-17,1JEb6eER,1,0,0
28390,2011-02-17,6K3l2KOz,11,0,2
18835,2011-02-17,6K3lW6Ez,21,2,12
24091,2011-02-17,6Wo2XwE9,4,1,1
20277,2011-02-17,8KoAB4O6,3,1,6
22660,2011-02-17,8gOqke32,2,0,0
18991,2011-02-17,B1oXXboV,7,1,1
33491,2011-02-17,JGoN9b3L,6,1,0
15138,2011-02-17,V43067OB,1,1,0
26885,2011-02-17,VpoG7vor,7,0,3
25434,2011-02-17,VpoGArEr,2,0,2
28089,2011-02-17,ZBEnaqOY,4,0,1
4145,2011-02-17,dj3dkaE9,4,0,2
12871,2011-02-17,geEVGZ3z,1,0,0
8085,2011-02-17,geEVzzEz,0,0,0
13886,2011-02-17,njoZYy3r,3,1,3
20992,2011-02-17,njoZrvor,0,0,0
20952,2011-02-17,p038GaEm,0,0,0
10958,2011-02-17,qN3gkz3A,3,0,0
12290,2011-02-17,rJoQPv3V,1,0,0
951,2011-02-17,wmo7jP3q,0,0,1
5486,2011-02-18,8x3zNN3k,0,0,0
32000,2011-02-18,JBEy91E8,2,1,1
28855,2011-02-18,JGoNRBoL,10,1,5
24394,2011-02-18,Pk3wBaEd,2,0,0
17805,2011-02-18,WwOaKB3B,3,0,3
25593,2011-02-18,Y1EmQ7Ew,1,0,0
509,2011-02-18,Y1EmaVEw,0,0,1
6082,2011-02-18,ZBEnQaOY,9,0,1
3697,2011-02-18,ekE4JLo2,0,0,0
20998,2011-02-18,njoZgbOr,1,0,2
24360,2011-02-22,0j3L0L3r,3,0,1
12544,2011-02-22,6VOpwdoL,10,1,3
12265,2011-02-22,6Wo20NE9,2,0,0
8365,2011-02-22,7RO51AOq,11,1,0
17826,2011-02-22,8x3z7Rok,0,0,0
33698,2011-02-22,8xExNno0,3,0,0
26183,2011-02-22,8xExP9E0,3,0,1
185,2011-02-22,9JoPAZO8,3,1,0
24317,2011-02-22,JBEynN38,0,0,0
11320,2011-02-22,Y1EmnR3w,4,0,0
30481,2011-02-22,eVOBAJoj,5,0,0
21900,2011-02-22,m0oWbz3G,0,0,0
6223,2011-02-22,p0380g3m,0,0,0
27847,2011-02-22,we399N3k,2,1,0
20589,2011-02-22,ydEjRdEW,4,0,1
10023,2011-02-23,6K3l7kEz,0,0,0
26754,2011-02-23,7RO5vjEq,7,2,2
6481,2011-02-23,8KoAqpo6,6,0,1
33163,2011-02-23,8gOqX4o2,4,0,0
186,2011-02-23,8x3zQZEk,4,1,1
11039,2011-02-23,N6OkVvox,5,1,1
19587,2011-02-23,WeEeQWEa,0,0,0
28745,2011-02-23,XJ3rwWoR,2,1,0
19870,2011-02-23,ZBEnDYoY,5,1,0
12056,2011-02-23,dj3d57o9,5,0,1
7161,2011-02-23,dj3dxN39,2,0,0
29345,2011-02-23,lnOR16oN,5,0,0
30772,2011-02-23,njoZGAOr,5,0,0
11978,2011-02-23,p038eGom,3,0,1
14531,2011-02-23,v5oJn1oB,4,0,0
32981,2011-02-23,ydEjKB3W,5,0,1
32949,2011-02-24,0j3LjLOr,10,0,0
11399,2011-02-24,1JEb4JoR,2,0,0
13794,2011-02-24,6K3l8q3z,6,1,0
27400,2011-02-24,6K3lW6Ez,3,1,4
6911,2011-02-24,6VOpnd3L,0,0,0
27783,2011-02-24,6Wo2P8E9,0,0,0
32568,2011-02-24,8gOqaeO2,0,0,0
11668,2011-02-24,JGoNRBoL,10,1,5
4295,2011-02-24,Pk3w713d,6,0,0
22798,2011-02-24,eVOBX13j,0,0,0
9032,2011-02-24,geEVGZ3z,1,0,0
12094,2011-02-24,lnORVON8,3,0,0
7357,2011-02-24,nkOvn7OB,4,0,0
831,2011-02-24,p038YGom,5,0,1
6243,2011-02-24,qN3gx0oA,1,0,0
25213,2011-02-24,rNo6NKo6,0,0,2
27542,2011-02-24,wmo7L7Oq,0,0,0
29644,2011-02-24,xWoYwKEK,2,0,1
3443,2011-02-24,ydEjgP3W,0,0,0
31189,2011-02-25,1JEb713R,3,0,2
24244,2011-02-25,7RO5aAOq,9,0,0
3875,2011-02-25,8KoAB4O6,3,1,6
30946,2011-02-25,8gOqGA32,2,0,0
772,2011-02-25,8gOqxro2,4,0,0
12203,2011-02-25,JGoN2WoL,4,0,0
18002,2011-02-25,XJ3rdWOR,5,0,1
5628,2011-02-25,Y1EmnR3w,4,0,0
6918,2011-02-25,ZBEnQaOY,9,0,1
33411,2011-02-25,ekE41G32,2,0,0
4826,2011-02-25,m0oWgloG,9,1,1
33819,2011-02-25,qN3gvnEA,5,0,1
25961,2011-02-25,we39lDEk,6,0,1
7452,2011-02-25,wmo74GOq,3,0,0
27908,2011-02-25,xWoYJvOK,4,1,0
33010,2011-02-28,6VOpRj3L,9,0,0
29859,2011-02-28,6Wo2Rbo9,3,0,3
33448,2011-02-28,6Wo2d8E9,1,0,0
22725,2011-02-28,B1oXqQOV,2,1,0
25248,2011-02-28,JGoNpdEL,1,0,0
29800,2011-02-28,NbE1xaOJ,8,1,2
692,2011-02-28,VpoG57Er,0,0,0
25780,2011-02-28,WeEeM6Ea,0,0,2
3206,2011-02-28,XJ3rXbOR,2,0,0
29064,2011-02-28,ZBEnvrEY,0,0,0
32504,2011-02-28,dj3d57o9,5,0,1
3727,2011-02-28,dj3dDA39,7,1,0
21269,2011-02-28,geEVXYoz,7,0,0
30636,2011-02-28,lnOR2aON,4,0,0
24922,2011-02-28,m0oWjJ3G,2,0,0
16003,2011-02-28,p0386AOm,1,0,0
23942,2011-02-28,p038VvOm,3,0,0
32357,2011-02-28,we39gROk,0,0,0
13619,2011-03-01,6K3lLk3z,3,0,1
31443,2011-03-01,6K3lj6Oz,0,0,0
11319,2011-03-01,6VOp8lOL,0,0,0
219,2011-03-01,6VOpLmOL,0,0,0
22059,2011-03-01,8x3zJ93k,1,1,2
30486,2011-03-01,8x3zVQ3k,5,1,0
14257,2011-03-01,B1oXMDOV,5,0,0
18173,2011-03-01,JBEyDVO8,2,0,1
26468,2011-03-01,JGoNea3L,0,0,0
452,2011-03-01,V430D43B,3,0,0
5784,2011-03-01,WeEeZe3a,3,0,0
17825,2011-03-01,Y1EmanEw,0,0,0
10554,2011-03-01,Y1EmrJ3w,0,0,0
22344,2011-03-01,ekE4mN32,4,1,0
20508,2011-03-01,m0oWyPEG,5,0,1
7169,2011-03-01,njoZ1Q3r,0,0,0
24793,2011-03-01,qN3gJ2EA,5,0,1
820,2011-03-01,qN3gb2EA,1,0,1
25060,2011-03-01,rNo6lgE6,2,1,0
24999,2011-03-01,we39aR3k,5,1,0
5272,2011-03-02,0j3L6NOr,2,0,1
31105,2011-03-02,6Wo2Jwo9,3,0,0
2852,2011-03-02,7RO5A6Oq,0,0,0
26271,2011-03-02,8xExZeo0,6,0,1
8760,2011-03-02,JGoNvboL,10,0,2
9579,2011-03-02,N6OkVvox,5,0,0
24595,2011-03-02,VpoG8vOr,5,1,1
5652,2011-03-02,XJ3rlmOR,4,0,1
31198,2011-03-02,lnORZeON,0,0,0
2149,2011-03-02,lnORdd3N,0,0,0
4880,2011-03-02,m0oWbz3G,6,0,1
12396,2011-03-02,m0oWxROG,5,0,2
23549,2011-03-02,njoZNBor,4,0,0
11159,2011-03-02,p038beOm,2,0,1
1252,2011-03-02,rNo6aa36,3,0,0
18138,2011-03-02,wmo7MQEq,9,0,0
3787,2011-03-02,ydEjKB3W,5,0,1
9981,2011-03-03,0ZEDbxoD,4,2,1
12309,2011-03-03,0j3LjLOr,10,0,0
17581,2011-03-03,6K3l8q3z,6,1,0
24429,2011-03-03,6K3laKoz,5,0,1
12684,2011-03-03,6Wo2XwE9,4,1,1
9110,2011-03-03,8KoA9Ko6,6,1,3
28805,2011-03-03,8x3zQZEk,4,1,2
31533,2011-03-03,JBEyG0o8,5,0,2
12964,2011-03-03,Pk3w713d,6,0,0
3273,2011-03-03,lnORVON8,3,0,0
13812,2011-03-03,p038YGom,5,0,1
11524,2011-03-03,p038m8om,7,1,1
5281,2011-03-03,rNo6Bdo6,0,0,0
30508,2011-03-04,0ZEDdkED,0,0,0
9404,2011-03-04,1JEbvmER,7,0,0
17531,2011-03-04,1m3MVYoB,3,0,0
832,2011-03-04,6Wo2Nyo9,3,1,0
7524,2011-03-04,7RO5aAOq,9,0,0
2011,2011-03-04,8gOqM0O2,4,0,2
17471,2011-03-04,8x3zBZ3k,7,1,0
15188,2011-03-04,8x3zmQEk,1,0,0
19786,2011-03-04,JBEy4WO8,5,1,0
28383,2011-03-04,NbE1p8OJ,3,1,0
32077,2011-03-04,VpoGVP3r,8,2,0
9802,2011-03-04,XJ3rdWOR,5,0,1
22713,2011-03-04,dj3dBLO9,2,1,0
5819,2011-03-04,dj3dqNo9,3,0,1
32947,2011-03-04,dj3dyNo9,0,0,0
10762,2011-03-04,eVOBykoj,3,0,1
26122,2011-03-04,ekE4az32,2,1,1
14865,2011-03-04,ekE4vNo2,1,0,0
1469,2011-03-04,geEVz5Ez,2,0,1
33162,2011-03-04,p038la3m,2,2,2
17973,2011-03-04,qN3gvnEA,5,0,1
33024,2011-03-04,rJoQlq3V,2,0,0
33786,2011-03-04,we398ZEk,4,0,3
26368,2011-03-04,we39YZ3k,4,0,0
16050,2011-03-07,6K3lB8Oz,1,0,0
3603,2011-03-07,6VOpRj3L,4,0,0
28357,2011-03-07,8KoAJzO6,0,0,0
20577,2011-03-07,8xExYe30,2,0,0
29445,2011-03-07,9JoP8jo8,0,0,0
8771,2011-03-07,B1oX4moV,0,0,0
33460,2011-03-07,B1oXqQOV,2,1,0
29630,2011-03-07,NbE1xaOJ,8,1,2
7912,2011-03-07,Pk3wmwOd,9,2,1
21833,2011-03-07,WeEevd3a,5,0,0
24600,2011-03-07,XJ3rqqER,2,0,3
20720,2011-03-07,Y1Emx7Ow,2,0,0
13671,2011-03-07,eVOBWeEj,7,1,2
13728,2011-03-07,geEVXYoz,7,0,0
17168,2011-03-07,geEVxVoz,2,0,0
15689,2011-03-07,p0380g3m,0,0,0
17724,2011-03-07,rJoQlq3V,0,0,0
14559,2011-03-07,rNo6v6o6,0,0,0
2686,2011-03-07,wmo749Oq,3,0,0
18367,2011-03-07,wmo77Roq,2,1,0
15823,2011-03-07,xWoY7dEK,0,0,0
6680,2011-03-07,ydEjvBEW,0,0,0
15404,2011-03-08,1m3MJ6oB,0,0,0
20958,2011-03-08,6K3lDk3z,2,0,3
14823,2011-03-08,6Wo2e539,3,2,2
33572,2011-03-08,8x3zJ93k,1,1,2
28598,2011-03-08,8x3zdNOk,0,0,1
31871,2011-03-08,B1oX0moV,0,0,0
19033,2011-03-08,JBEyp1O8,1,0,0
6964,2011-03-08,N6OkwgOx,0,0,1
17668,2011-03-08,Pk3w4xod,4,1,1
18110,2011-03-08,Pk3wJwEd,2,1,1
24447,2011-03-08,V430D43B,3,0,0
23068,2011-03-08,VpoGZP3r,1,0,0
8481,2011-03-08,WwOa8VoB,0,0,0
4095,2011-03-08,WwOa9zOB,3,0,0
15258,2011-03-08,XJ3rYpER,2,0,0
7825,2011-03-08,XJ3rlmOR,4,0,1
12005,2011-03-08,Y1EmnR3w,0,0,0
19387,2011-03-08,dj3dQao9,4,0,0
13245,2011-03-08,dj3dYgo9,4,0,0
20007,2011-03-08,p038ZeOm,4,0,0
11835,2011-03-08,qN3gw03A,0,0,2
20335,2011-03-08,rJoQMAoV,3,1,1
15473,2011-03-08,rJoQQvoV,0,0,0
21282,2011-03-08,we397lOk,3,0,0
7108,2011-03-08,we39KZOk,2,0,0
20216,2011-03-08,xWoYkGEK,4,0,0
10952,2011-03-09,0ZEDQG3D,2,0,0
12708,2011-03-09,6VOpwdoL,10,1,3
18805,2011-03-09,7RO5KX3q,0,0,0
13648,2011-03-09,8xExMJ30,0,0,0
14156,2011-03-09,JBEyk0o8,2,0,0
30261,2011-03-09,KAoKLjOg,0,0,0
31325,2011-03-09,XJ3r4qOR,3,0,2
13113,2011-03-09,ZBEnDYoY,5,1,0
1387,2011-03-09,lnOR16oN,5,0,0
5135,2011-03-09,m0oWyPEG,5,0,1
4478,2011-03-09,njoZ0YEr,1,0,0
13908,2011-03-09,qN3gJ2EA,5,0,1
30520,2011-03-09,rJoQA9oV,7,0,1
11649,2011-03-09,rJoQxr3V,2,0,0
7958,2011-03-09,v5oJbyoB,2,0,0
20439,2011-03-09,wmo7rR3q,4,1,0
28328,2011-03-09,xWoYJvOK,4,1,0
30034,2011-03-09,xWoYgdEK,1,0,1
9277,2011-03-10,0ZEDKkOD,0,0,0
3896,2011-03-10,0j3LJqOr,1,0,0
29241,2011-03-10,0j3LvDOr,1,0,0
12746,2011-03-10,1m3MQn3B,7,1,2
30741,2011-03-10,6VOprd3L,3,0,0
31372,2011-03-10,6Wo2e539,3,2,2
5047,2011-03-10,6Wo2xYE9,3,0,2
7591,2011-03-10,7RO5vjEq,7,2,2
10553,2011-03-10,8gOqA5O2,0,0,0
22478,2011-03-10,8gOqQxO2,1,0,0
1069,2011-03-10,8x3zQZEk,3,0,1
32515,2011-03-10,B1oXYDOV,5,0,0
28836,2011-03-10,JBEyVB38,0,0,0
27419,2011-03-10,JGoNzdoL,5,0,1
25636,2011-03-10,N6Ok6Wox,7,1,3
8991,2011-03-10,WeEeWdoa,5,0,2
6467,2011-03-10,WwOaPzoB,0,0,0
11674,2011-03-10,XJ3r4qOR,0,0,0
23230,2011-03-10,njoZaY3r,0,0,0
7012,2011-03-10,rNo6NKo6,0,0,2
4851,2011-03-10,we39Qr3k,2,0,3
27315,2011-03-11,0j3LGMEr,0,0,0
33617,2011-03-11,1JEbm7OR,0,0,0
32154,2011-03-11,1m3MMn3B,0,0,0
33650,2011-03-11,1m3MVYoB,3,0,0
22076,2011-03-11,6K3lygoz,1,0,0
19797,2011-03-11,8gOqdMo2,2,0,0
21244,2011-03-11,8x3zMYEk,2,0,1
11488,2011-03-11,8x3zRN3k,2,1,0
649,2011-03-11,8xEx1730,0,0,1
1411,2011-03-11,8xExk4O0,8,0,0
27854,2011-03-11,9JoP7j38,2,0,0
18092,2011-03-11,9JoPZpE8,1,0,1
20555,2011-03-11,JBEyAaE8,3,0,1
25699,2011-03-11,N6OkGOxz,4,1,1
22019,2011-03-11,NbE1AyEJ,2,1,0
10143,2011-03-11,Pk3wxVod,4,1,1
8364,2011-03-11,VpoG8vOr,5,1,1
11426,2011-03-11,WeEewmoa,0,0,0
27703,2011-03-11,XJ3r9RER,3,1,3
3031,2011-03-11,ZBEnbpEY,6,0,1
3582,2011-03-11,dj3dBLO9,2,1,0
5351,2011-03-11,eVOBgpEj,2,0,2
32215,2011-03-11,geEVz5Ez,2,0,1
10690,2011-03-11,lnORlq3N,2,0,1
1519,2011-03-11,m0oWW2oG,12,1,4
28376,2011-03-11,njoZNBor,4,0,0
14950,2011-03-11,nkOvDl3B,3,0,0
27768,2011-03-11,rNo6G0O6,0,0,0
6182,2011-03-11,we3900Ek,4,0,1
11014,2011-03-11,wmo74GOq,3,0,0
27543,2011-03-11,wmo77doq,6,0,0
18987,2011-03-11,wmo7MQEq,9,0,0
10080,2011-03-11,ydEjJeEW,5,0,1
30920,2011-03-12,WeEeKaoa,13,1,2
21116,2011-03-12,ZBEn2EYb,7,1,1
4651,2011-03-12,wmo7z73q,9,1,1
5161,2011-03-13,rNo6NKo6,0,0,0
2431,2011-03-14,6K3lB8Oz,1,0,0
6259,2011-03-14,6VOpy5EL,1,1,0
19793,2011-03-14,8KoA9Ko6,6,1,3
15691,2011-03-14,8KoAVQO6,2,0,0
16429,2011-03-14,8gOqGA32,2,0,0
8720,2011-03-14,8gOqxro2,4,0,0
3925,2011-03-14,8xExYe30,2,0,0
28051,2011-03-14,9JoPrdE8,4,2,3
13539,2011-03-14,JBEyXBO8,2,0,0
21728,2011-03-14,JGoN2WoL,4,0,0
9899,2011-03-14,JGoNdWEL,0,0,0
31444,2011-03-14,N6OkwgOx,0,0,1
4846,2011-03-14,NbE1YaEJ,2,0,0
15895,2011-03-14,Pk3wQqOd,5,0,1
1887,2011-03-14,ekE4az32,2,1,1
8736,2011-03-14,geEVkv3z,2,0,0
18470,2011-03-14,geEVxVoz,2,0,0
25110,2011-03-14,m0oWgloG,9,1,1
21988,2011-03-14,njoZJAor,0,0,1
28937,2011-03-14,p038la3m,2,2,2
33646,2011-03-14,rJoQMAoV,3,1,1
12284,2011-03-14,rJoQxr3V,2,0,0
10239,2011-03-14,wmo71vEq,1,0,0
23179,2011-03-14,ydEjp9oW,5,0,0
13341,2011-03-15,6K3lW6Ez,0,0,1
2771,2011-03-15,6K3lygoz,8,0,2
13882,2011-03-15,6VOp4BOL,10,1,1
722,2011-03-15,8gOqrDE2,7,1,0
1853,2011-03-15,8x3zVQ3k,5,1,0
27919,2011-03-15,8x3zdNOk,0,0,1
10703,2011-03-15,9JoPz7E8,0,0,0
17494,2011-03-15,JBEyp1O8,1,0,1
